Customer ID,Age,Gender,All Purchases,Email Address,Subscription Status,Payment Method
11298,30,Male,3,user5462@example.com,Yes,PayPal
11299,21,Female,2,user9101@example.com,Yes,Cash
11300,29,Female,3,user2657@example.com,No,Cash
11301,44,Female,1,user3387@example.com,No,Debit Card
11302,44,Female,1,user5257@example.com,No,PayPal
11303,39,Female,1,user5091@example.com,Yes,Bank Transfer
11304,69,Male,1,user1863@example.com,Yes,Bank Transfer
11305,39,Female,1,user6036@example.com,Yes,Debit Card
11306,59,Female,1,user2266@example.com,Yes,PayPal
11307,64,Male,1,user1459@example.com,Yes,Bank Transfer
11308,47,Female,7,user4678@example.com,No,Credit Card
11309,37,Male,8,user3786@example.com,Yes,Cash
11310,53,Male,1,user2317@example.com,Yes,Bank Transfer
11311,65,Male,5,user5528@example.com,Yes,Bank Transfer
11312,51,Female,1,user8556@example.com,Yes,Cash
11313,69,Male,2,user7755@example.com,Yes,Bank Transfer
11314,40,Male,3,user6259@example.com,No,PayPal
11315,33,Female,4,user7805@example.com,Yes,Bank Transfer
11316,54,Female,1,user6966@example.com,No,PayPal
11317,34,Female,35,user2265@example.com,No,Cash
11318,64,Male,13,user4686@example.com,No,PayPal
11319,52,Male,1,user5951@example.com,No,Cash
11320,59,Male,2,user4227@example.com,Yes,Bank Transfer
11321,21,Female,3,user1711@example.com,No,Cash
11322,36,Male,3,user8409@example.com,No,PayPal
11323,35,Female,9,user2722@example.com,Yes,Cash
11324,42,Female,9,user1822@example.com,Yes,Credit Card
11325,32,Male,37,user2196@example.com,No,PayPal
11326,56,Female,1,user3455@example.com,Yes,PayPal
11327,28,Male,1,user4707@example.com,Yes,Credit Card
11328,43,Male,3,user5725@example.com,No,Cash
11329,40,Male,2,user5091@example.com,Yes,Credit Card
11330,58,Male,2,user4616@example.com,Yes,PayPal
11331,49,Male,5,user1462@example.com,No,Cash
11332,56,Male,3,user8880@example.com,Yes,Cash
11333,42,Male,1,user4823@example.com,No,Credit Card
11334,34,Male,8,user4069@example.com,No,PayPal
11335,43,Male,13,user9112@example.com,No,PayPal
11336,20,Female,1,user5187@example.com,No,PayPal
11337,24,Male,10,user5405@example.com,No,Cash
11338,51,Female,1,user9169@example.com,Yes,Credit Card
11339,58,Male,9,user8009@example.com,Yes,Debit Card
11340,39,Female,2,user4925@example.com,No,Cash
11341,54,Male,1,user2190@example.com,No,Credit Card
11342,37,Female,5,user1629@example.com,Yes,PayPal
11343,39,Male,6,user1041@example.com,No,Credit Card
11344,46,Male,4,user1772@example.com,No,Debit Card
11345,24,Female,14,user3719@example.com,Yes,Debit Card
11346,40,Female,1,user7010@example.com,No,Debit Card
11347,42,Male,1,user3945@example.com,No,Credit Card
11348,24,Male,16,user6761@example.com,No,Bank Transfer
11349,55,Male,6,user5644@example.com,Yes,Bank Transfer
11350,43,Female,6,user7427@example.com,Yes,Debit Card
11351,42,Female,4,user7488@example.com,Yes,Credit Card
11352,54,Female,3,user5606@example.com,No,Cash
11353,58,Male,52,user5789@example.com,No,Credit Card
11354,36,Male,6,user2720@example.com,No,Cash
11355,27,Male,2,user8904@example.com,No,Cash
11356,30,Male,6,user9501@example.com,No,Bank Transfer
11357,56,Female,2,user8078@example.com,Yes,PayPal
11358,24,Female,1,user4173@example.com,No,Credit Card
11359,36,Male,1,user3038@example.com,Yes,Debit Card
11360,52,Male,7,user1242@example.com,Yes,Debit Card
11361,26,Male,2,user4923@example.com,Yes,Debit Card
11362,46,Male,3,user6272@example.com,No,Credit Card
11363,51,Female,10,user1633@example.com,Yes,Credit Card
11364,33,Male,6,user4341@example.com,Yes,Debit Card
11365,43,Female,9,user3867@example.com,No,PayPal
11366,68,Female,3,user7331@example.com,No,Cash
11367,63,Female,5,user2449@example.com,Yes,Credit Card
11368,64,Male,3,user7055@example.com,Yes,Debit Card
11369,33,Female,3,user8891@example.com,No,PayPal
11370,65,Female,4,user4207@example.com,Yes,Debit Card
11371,62,Male,8,user5819@example.com,Yes,Bank Transfer
11372,55,Male,1,user7761@example.com,No,PayPal
11373,55,Female,1,user8999@example.com,No,PayPal
11374,35,Female,4,user4694@example.com,Yes,Cash
11375,29,Male,1,user6300@example.com,Yes,Debit Card
11376,28,Male,2,user7869@example.com,Yes,Bank Transfer
11377,35,Male,18,user7805@example.com,Yes,Credit Card
11378,55,Male,21,user6708@example.com,Yes,Cash
11379,47,Male,7,user2082@example.com,Yes,Credit Card
11380,35,Female,10,user8581@example.com,Yes,Bank Transfer
11381,46,Female,40,user2851@example.com,No,Cash
11382,32,Female,2,user5774@example.com,Yes,Cash
11383,28,Male,2,user7014@example.com,No,Cash
11384,44,Male,10,user1332@example.com,No,Credit Card
11385,68,Female,29,user1707@example.com,Yes,Debit Card
11386,48,Female,4,user5808@example.com,No,PayPal
11387,20,Male,6,user5096@example.com,No,Bank Transfer
11388,20,Male,3,user1465@example.com,Yes,Bank Transfer
11389,65,Male,3,user5744@example.com,No,Debit Card
11390,63,Female,1,user1328@example.com,Yes,PayPal
11391,23,Male,4,user8644@example.com,No,Bank Transfer
11392,32,Male,6,user3976@example.com,No,Credit Card
11393,65,Female,10,user9239@example.com,No,Debit Card
11394,39,Male,4,user8945@example.com,Yes,Debit Card
11395,33,Female,3,user6529@example.com,No,Bank Transfer
11396,38,Female,2,user5152@example.com,No,PayPal
11397,41,Female,2,user8290@example.com,No,Debit Card
11398,40,Male,3,user4887@example.com,No,Cash
11399,24,Female,7,user5564@example.com,No,Bank Transfer
11400,53,Female,6,user1412@example.com,No,Credit Card
11401,25,Male,1,user7298@example.com,Yes,Cash
11402,54,Female,1,user2903@example.com,Yes,Credit Card
11403,29,Female,3,user6824@example.com,Yes,Debit Card
11404,66,Female,8,user2212@example.com,Yes,PayPal
11405,39,Male,2,user7187@example.com,Yes,Debit Card
11406,34,Male,16,user6485@example.com,No,Bank Transfer
11407,28,Male,8,user9170@example.com,No,PayPal
11408,62,Female,11,user6477@example.com,No,Debit Card
11409,25,Female,1,user8057@example.com,Yes,PayPal
11410,68,Female,16,user3483@example.com,No,Credit Card
11411,28,Male,3,user9087@example.com,Yes,Credit Card
11412,20,Female,1,user4757@example.com,No,PayPal
11413,52,Female,14,user1212@example.com,Yes,Bank Transfer
11414,19,Male,8,user2121@example.com,Yes,PayPal
11415,36,Male,22,user7632@example.com,Yes,Debit Card
11416,56,Male,2,user7759@example.com,Yes,Cash
11417,31,Female,6,user3953@example.com,Yes,Debit Card
11418,27,Male,2,user4952@example.com,No,PayPal
11419,31,Female,2,user7997@example.com,Yes,PayPal
11420,54,Female,10,user3107@example.com,Yes,PayPal
11421,55,Male,7,user2124@example.com,No,Bank Transfer
11422,26,Female,6,user3009@example.com,Yes,Cash
11423,50,Female,2,user2031@example.com,No,Debit Card
11424,55,Male,2,user6432@example.com,No,Cash
11425,45,Female,2,user6304@example.com,Yes,Debit Card
11426,62,Male,16,user8203@example.com,Yes,PayPal
11427,52,Male,12,user9162@example.com,Yes,Bank Transfer
11428,67,Male,3,user6857@example.com,Yes,Cash
11429,57,Female,8,user3116@example.com,No,PayPal
11430,18,Female,4,user7195@example.com,Yes,PayPal
11431,64,Female,4,user3817@example.com,No,Bank Transfer
11432,18,Male,6,user2096@example.com,No,PayPal
11433,47,Male,10,user9003@example.com,Yes,Credit Card
11434,43,Male,18,user1012@example.com,Yes,Bank Transfer
11435,28,Male,2,user4102@example.com,Yes,Credit Card
11436,50,Female,11,user2028@example.com,No,Bank Transfer
11437,30,Female,1,user3416@example.com,No,Credit Card
11438,37,Female,14,user3223@example.com,No,Debit Card
11439,69,Female,4,user4805@example.com,No,Cash
11440,31,Male,8,user1097@example.com,Yes,PayPal
11441,26,Male,13,user7040@example.com,Yes,Credit Card
11442,36,Female,2,user3836@example.com,Yes,PayPal
11443,46,Male,2,user4610@example.com,Yes,Bank Transfer
11444,23,Male,7,user5910@example.com,Yes,PayPal
11445,43,Male,1,user5675@example.com,Yes,Debit Card
11446,53,Male,6,user3067@example.com,Yes,Cash
11447,26,Male,11,user9579@example.com,No,Debit Card
11448,25,Male,2,user6641@example.com,Yes,Bank Transfer
11449,33,Female,1,user8390@example.com,No,PayPal
11450,66,Male,1,user4839@example.com,Yes,Debit Card
11451,21,Male,2,user6514@example.com,No,Cash
11452,31,Female,2,user1861@example.com,No,Credit Card
11453,66,Female,4,user3755@example.com,Yes,PayPal
11454,34,Male,1,user6552@example.com,No,Credit Card
11455,67,Male,12,user9309@example.com,No,Cash
11456,34,Female,6,user5988@example.com,Yes,PayPal
11457,62,Male,4,user6303@example.com,No,Cash
11458,40,Male,1,user3707@example.com,Yes,Bank Transfer
11459,24,Female,1,user3279@example.com,No,Debit Card
11460,56,Male,1,user9713@example.com,Yes,Credit Card
11461,66,Male,8,user4483@example.com,No,Credit Card
11462,40,Male,1,user1957@example.com,Yes,Debit Card
11463,41,Female,3,user1587@example.com,Yes,Bank Transfer
11464,58,Female,6,user4370@example.com,Yes,Debit Card
11465,47,Male,1,user7258@example.com,Yes,Cash
11466,28,Female,1,user4786@example.com,Yes,Cash
11467,55,Male,1,user4570@example.com,Yes,Cash
11468,31,Male,8,user5623@example.com,Yes,PayPal
11469,52,Male,1,user4224@example.com,No,Cash
11470,27,Female,1,user1967@example.com,Yes,Bank Transfer
11471,54,Female,4,user8700@example.com,Yes,PayPal
11472,19,Female,15,user5078@example.com,Yes,Cash
11473,61,Male,3,user3272@example.com,No,PayPal
11474,21,Male,2,user2561@example.com,Yes,Credit Card
11475,60,Male,6,user5061@example.com,No,Bank Transfer
11476,34,Male,11,user6369@example.com,Yes,PayPal
11477,58,Male,2,user9476@example.com,Yes,Bank Transfer
11478,30,Female,3,user7934@example.com,No,Debit Card
11479,35,Male,2,user8108@example.com,Yes,Debit Card
11480,36,Female,1,user7946@example.com,Yes,Debit Card
11481,64,Male,17,user9103@example.com,No,Bank Transfer
11482,30,Female,11,user6253@example.com,No,Cash
11483,67,Male,1,user2389@example.com,Yes,Credit Card
11484,63,Male,5,user3449@example.com,No,Credit Card
11485,20,Female,5,user2938@example.com,No,PayPal
11486,23,Female,9,user2470@example.com,No,PayPal
11487,65,Male,7,user4187@example.com,No,Debit Card
11488,36,Female,3,user3853@example.com,Yes,Bank Transfer
11489,52,Female,14,user8876@example.com,Yes,PayPal
11490,63,Female,5,user7900@example.com,Yes,Cash
11491,48,Female,2,user6033@example.com,No,Cash
11492,53,Male,1,user2012@example.com,Yes,Credit Card
11493,18,Female,1,user9888@example.com,No,Credit Card
11494,40,Male,4,user2221@example.com,No,Bank Transfer
11495,61,Male,19,user2433@example.com,No,Cash
11496,27,Female,4,user7645@example.com,Yes,PayPal
11497,46,Female,1,user4274@example.com,No,Debit Card
11498,40,Female,9,user5670@example.com,Yes,Bank Transfer
11499,67,Male,7,user2520@example.com,No,Bank Transfer
11500,50,Female,17,user3844@example.com,Yes,PayPal
11501,42,Female,1,user6752@example.com,No,Credit Card
11502,68,Female,1,user2609@example.com,Yes,Bank Transfer
11503,66,Male,3,user8317@example.com,Yes,Debit Card
11504,28,Male,17,user5967@example.com,Yes,Bank Transfer
11505,34,Male,20,user7004@example.com,No,Cash
11506,66,Male,72,user6876@example.com,Yes,Credit Card
11507,27,Male,4,user9490@example.com,Yes,Bank Transfer
11508,37,Female,3,user5010@example.com,No,Debit Card
11509,38,Male,2,user6363@example.com,Yes,Bank Transfer
11510,40,Male,21,user4940@example.com,Yes,Debit Card
11511,47,Female,2,user6200@example.com,No,Credit Card
11512,27,Male,5,user1310@example.com,Yes,Cash
11513,43,Male,11,user7215@example.com,Yes,Cash
11514,39,Female,1,user3326@example.com,No,Debit Card
11515,54,Male,2,user3848@example.com,Yes,Credit Card
11516,32,Male,6,user5369@example.com,Yes,Bank Transfer
11517,20,Female,1,user5442@example.com,No,Debit Card
11518,37,Male,4,user8964@example.com,No,Debit Card
11519,52,Female,2,user4798@example.com,No,Cash
11520,68,Female,24,user2422@example.com,No,PayPal
11521,68,Female,2,user6843@example.com,Yes,Cash
11522,47,Male,7,user2388@example.com,Yes,Cash
11523,31,Male,2,user2675@example.com,No,Cash
11524,56,Male,10,user2291@example.com,Yes,PayPal
11525,66,Female,2,user3005@example.com,No,Bank Transfer
11526,51,Female,3,user4969@example.com,Yes,Bank Transfer
11527,50,Female,41,user5377@example.com,Yes,Cash
11528,53,Male,3,user6464@example.com,Yes,PayPal
11529,52,Male,6,user5559@example.com,Yes,Bank Transfer
11530,44,Female,2,user7327@example.com,Yes,Credit Card
11531,69,Female,5,user6731@example.com,No,Cash
11532,32,Female,12,user9900@example.com,No,Credit Card
11533,45,Male,1,user9924@example.com,Yes,Bank Transfer
11534,63,Male,1,user5714@example.com,No,Cash
11535,28,Male,3,user3547@example.com,No,Bank Transfer
11536,45,Female,6,user5562@example.com,Yes,Cash
11537,30,Female,15,user2476@example.com,Yes,Cash
11538,26,Male,1,user2045@example.com,Yes,Debit Card
11539,51,Male,2,user7883@example.com,No,Bank Transfer
11540,18,Male,1,user2758@example.com,Yes,PayPal
11541,55,Male,11,user3056@example.com,Yes,Cash
11542,40,Male,1,user8724@example.com,No,Debit Card
11543,28,Male,6,user3999@example.com,No,Debit Card
11544,27,Male,1,user9716@example.com,No,PayPal
11545,36,Female,12,user6761@example.com,No,Debit Card
11546,21,Male,15,user8687@example.com,Yes,PayPal
11547,52,Female,3,user2167@example.com,No,Cash
11548,45,Male,2,user8154@example.com,Yes,Debit Card
11549,47,Female,29,user2750@example.com,No,Debit Card
11550,35,Male,6,user9601@example.com,No,PayPal
11551,67,Male,6,user6125@example.com,No,Bank Transfer
11552,25,Male,7,user3720@example.com,No,Cash
11553,44,Male,3,user7010@example.com,No,Cash
11554,25,Female,5,user3705@example.com,Yes,Debit Card
11555,25,Female,20,user3319@example.com,No,Cash
11556,32,Female,1,user5000@example.com,No,Bank Transfer
11557,27,Female,1,user6984@example.com,No,Credit Card
11558,38,Male,14,user3459@example.com,Yes,Credit Card
11559,43,Male,3,user5329@example.com,No,Cash
11560,38,Female,14,user5336@example.com,No,Cash
11561,33,Female,5,user7544@example.com,No,Credit Card
11562,20,Male,1,user5515@example.com,No,Bank Transfer
11563,28,Male,1,user7451@example.com,No,Bank Transfer
11564,34,Female,7,user9179@example.com,No,PayPal
11565,66,Male,5,user4861@example.com,Yes,PayPal
11566,57,Female,8,user2010@example.com,No,PayPal
11567,61,Male,6,user7628@example.com,Yes,Bank Transfer
11568,42,Male,3,user9386@example.com,Yes,Credit Card
11569,37,Male,7,user9619@example.com,Yes,Cash
11570,35,Male,10,user4389@example.com,No,PayPal
11571,28,Female,12,user2369@example.com,No,Credit Card
11572,52,Female,12,user3499@example.com,Yes,PayPal
11573,66,Female,2,user3121@example.com,No,Bank Transfer
11574,25,Male,2,user5012@example.com,Yes,PayPal
11575,59,Female,5,user1531@example.com,No,Credit Card
11576,43,Female,10,user6949@example.com,Yes,Bank Transfer
11577,24,Female,4,user7182@example.com,No,Bank Transfer
11578,35,Female,18,user9006@example.com,Yes,PayPal
11579,50,Female,14,user2611@example.com,No,Debit Card
11580,43,Male,6,user4662@example.com,Yes,Debit Card
11581,45,Male,3,user6820@example.com,Yes,Bank Transfer
11582,28,Female,1,user9884@example.com,Yes,Debit Card
11583,68,Male,23,user6157@example.com,Yes,Credit Card
11584,60,Female,1,user4409@example.com,Yes,Bank Transfer
11585,39,Female,6,user4987@example.com,No,Bank Transfer
11586,69,Female,62,user6564@example.com,No,Bank Transfer
11587,47,Female,5,user9784@example.com,Yes,Cash
11588,56,Male,6,user3314@example.com,Yes,Cash
11589,68,Male,1,user6610@example.com,No,PayPal
11590,40,Female,21,user6334@example.com,No,Bank Transfer
11591,50,Female,10,user8171@example.com,No,PayPal
11592,18,Female,1,user3206@example.com,Yes,Cash
11593,36,Female,3,user5103@example.com,No,Credit Card
11594,60,Female,4,user8069@example.com,Yes,Bank Transfer
11595,23,Male,1,user8366@example.com,Yes,PayPal
11596,44,Male,6,user7519@example.com,No,PayPal
11597,32,Female,3,user5383@example.com,No,Bank Transfer
11598,42,Female,2,user6387@example.com,No,Debit Card
11599,57,Male,1,user1908@example.com,Yes,Bank Transfer
11600,62,Female,16,user3882@example.com,No,Credit Card
11601,24,Male,6,user8719@example.com,Yes,Cash
11602,63,Female,9,user4553@example.com,No,Debit Card
11603,57,Female,10,user8375@example.com,Yes,Debit Card
11604,37,Male,56,user6449@example.com,No,Bank Transfer
11605,23,Male,1,user6319@example.com,Yes,Debit Card
11606,45,Female,7,user8248@example.com,Yes,Credit Card
11607,41,Male,10,user7024@example.com,No,Bank Transfer
11608,33,Female,1,user9747@example.com,Yes,PayPal
11609,61,Female,21,user5569@example.com,Yes,Credit Card
11610,65,Male,13,user7919@example.com,Yes,Bank Transfer
11611,68,Female,16,user4901@example.com,Yes,Bank Transfer
11612,40,Male,11,user2975@example.com,Yes,Credit Card
11613,63,Male,1,user2532@example.com,No,Cash
11614,45,Female,5,user7024@example.com,No,Debit Card
11615,22,Male,7,user7969@example.com,No,Debit Card
11616,61,Female,3,user1542@example.com,Yes,Bank Transfer
11617,25,Female,2,user4013@example.com,Yes,PayPal
11618,50,Female,1,user9646@example.com,Yes,Credit Card
11619,54,Male,7,user3704@example.com,Yes,Credit Card
11620,61,Male,10,user9902@example.com,No,PayPal
11621,65,Female,5,user5835@example.com,Yes,Cash
11622,21,Female,43,user7138@example.com,No,Credit Card
11623,52,Male,6,user7459@example.com,No,Bank Transfer
11624,66,Female,3,user6914@example.com,No,Bank Transfer
11625,69,Female,10,user1341@example.com,No,Bank Transfer
11626,37,Female,4,user4050@example.com,No,Credit Card
11627,37,Male,1,user1413@example.com,Yes,Credit Card
11628,25,Male,5,user5222@example.com,No,Bank Transfer
11629,20,Female,3,user3582@example.com,Yes,Cash
11630,20,Female,18,user4746@example.com,Yes,Cash
11631,29,Female,7,user6077@example.com,No,Bank Transfer
11632,37,Female,3,user6033@example.com,Yes,PayPal
11633,44,Female,3,user1069@example.com,No,Credit Card
11634,24,Female,9,user6134@example.com,Yes,Credit Card
11635,45,Male,9,user4934@example.com,Yes,Cash
11636,18,Female,7,user6066@example.com,Yes,Credit Card
11637,66,Male,8,user9761@example.com,No,Cash
11638,45,Female,3,user3341@example.com,No,Credit Card
11639,49,Male,8,user6753@example.com,Yes,Cash
11640,24,Male,1,user1570@example.com,Yes,Credit Card
11641,66,Male,4,user5538@example.com,Yes,Credit Card
11642,23,Male,2,user8888@example.com,Yes,Debit Card
11643,28,Female,4,user1609@example.com,No,Debit Card
11644,63,Male,11,user1306@example.com,Yes,Debit Card
11645,29,Male,4,user5314@example.com,No,Bank Transfer
11646,51,Male,4,user7058@example.com,Yes,Bank Transfer
11647,62,Female,1,user4989@example.com,No,PayPal
11648,48,Female,17,user5824@example.com,No,Cash
11649,37,Female,1,user2223@example.com,No,Credit Card
11650,50,Female,3,user1607@example.com,No,Credit Card
11651,24,Female,4,user4269@example.com,No,PayPal
11652,40,Male,12,user1600@example.com,Yes,Bank Transfer
11653,34,Male,1,user7761@example.com,Yes,PayPal
11654,44,Female,28,user3132@example.com,No,Bank Transfer
11655,50,Male,6,user2382@example.com,Yes,Credit Card
11656,69,Male,19,user6411@example.com,No,Credit Card
11657,50,Male,2,user6724@example.com,No,Bank Transfer
11658,54,Male,14,user4706@example.com,Yes,Credit Card
11659,33,Male,6,user1869@example.com,No,Credit Card
11660,49,Female,3,user3828@example.com,No,Bank Transfer
11661,32,Male,1,user7105@example.com,Yes,PayPal
11662,63,Female,2,user7172@example.com,Yes,Credit Card
11663,54,Male,2,user3836@example.com,Yes,Cash
11664,48,Male,1,user1682@example.com,Yes,Debit Card
11665,50,Male,8,user7671@example.com,No,Cash
11666,40,Female,3,user7180@example.com,Yes,PayPal
11667,40,Female,6,user5755@example.com,Yes,Debit Card
11668,67,Female,3,user2021@example.com,Yes,Debit Card
11669,19,Male,1,user1067@example.com,No,Credit Card
11670,69,Male,5,user2046@example.com,Yes,Debit Card
11671,35,Female,3,user9392@example.com,No,Credit Card
11672,28,Male,5,user7638@example.com,No,Credit Card
11673,37,Male,11,user6805@example.com,Yes,PayPal
11674,49,Female,2,user2986@example.com,No,PayPal
11675,43,Male,4,user6821@example.com,Yes,Bank Transfer
11676,65,Male,4,user6461@example.com,No,PayPal
11677,59,Male,1,user6959@example.com,No,Bank Transfer
11678,52,Female,10,user7393@example.com,Yes,Credit Card
11679,33,Female,5,user9073@example.com,Yes,Debit Card
11680,61,Male,2,user4146@example.com,Yes,Cash
11681,39,Female,4,user4940@example.com,Yes,Debit Card
11682,48,Male,2,user6196@example.com,No,Credit Card
11683,53,Male,1,user6574@example.com,Yes,PayPal
11684,67,Female,5,user2117@example.com,Yes,Cash
11685,53,Female,3,user2141@example.com,No,PayPal
11686,22,Male,2,user1210@example.com,Yes,Credit Card
11687,66,Female,1,user8794@example.com,No,Debit Card
11688,58,Male,10,user4012@example.com,No,Debit Card
11689,52,Female,2,user1157@example.com,No,Bank Transfer
11690,47,Female,2,user1346@example.com,Yes,Credit Card
11691,26,Male,4,user3108@example.com,No,Credit Card
11692,30,Male,7,user6590@example.com,No,Credit Card
11693,69,Female,2,user2938@example.com,Yes,Cash
11694,61,Male,3,user7723@example.com,No,Debit Card
11695,40,Male,4,user3612@example.com,Yes,PayPal
11696,63,Female,3,user7747@example.com,No,Debit Card
11697,53,Female,2,user1144@example.com,No,PayPal
11698,20,Female,2,user5029@example.com,Yes,Cash
11699,22,Male,6,user1786@example.com,Yes,Bank Transfer
11700,26,Male,36,user3594@example.com,Yes,Bank Transfer
11701,32,Male,2,user7852@example.com,No,Credit Card
11702,30,Female,9,user5857@example.com,Yes,Credit Card
11703,36,Male,7,user8267@example.com,Yes,Credit Card
11704,28,Female,3,user6848@example.com,No,Bank Transfer
11705,69,Male,14,user2484@example.com,No,Bank Transfer
11706,30,Male,12,user2067@example.com,No,Bank Transfer
11707,25,Male,2,user6517@example.com,No,Cash
11708,25,Male,1,user9997@example.com,No,Cash
11709,37,Male,1,user1524@example.com,Yes,PayPal
11710,40,Female,5,user5858@example.com,No,Debit Card
11711,42,Male,3,user8979@example.com,No,Cash
11712,28,Male,21,user7059@example.com,Yes,Cash
11713,50,Male,1,user5884@example.com,Yes,Cash
11714,55,Female,15,user2051@example.com,No,PayPal
11715,45,Male,10,user2505@example.com,No,Bank Transfer
11716,19,Female,11,user7421@example.com,Yes,PayPal
11717,53,Female,10,user2580@example.com,No,PayPal
11718,23,Male,5,user3925@example.com,No,Bank Transfer
11719,44,Female,38,user1205@example.com,No,Debit Card
11720,37,Female,13,user8565@example.com,Yes,Bank Transfer
11721,23,Female,3,user4168@example.com,Yes,Credit Card
11722,54,Female,3,user3571@example.com,Yes,Debit Card
11723,57,Female,26,user6330@example.com,Yes,Cash
11724,50,Female,4,user6150@example.com,No,Credit Card
11725,41,Female,2,user2648@example.com,No,Bank Transfer
11726,69,Male,7,user8109@example.com,No,Credit Card
11727,46,Male,9,user2051@example.com,Yes,Bank Transfer
11728,58,Male,3,user9130@example.com,No,Bank Transfer
11729,31,Female,8,user8807@example.com,No,Debit Card
11730,28,Male,5,user4235@example.com,Yes,Credit Card
11731,58,Female,2,user4214@example.com,No,Debit Card
11732,54,Female,1,user9701@example.com,Yes,PayPal
11733,23,Male,9,user5362@example.com,No,Bank Transfer
11734,53,Male,3,user8578@example.com,No,Debit Card
11735,34,Female,9,user7001@example.com,Yes,Credit Card
11736,32,Female,8,user9509@example.com,No,Bank Transfer
11737,60,Female,13,user4648@example.com,No,Credit Card
11738,52,Male,5,user8824@example.com,Yes,Debit Card
11739,53,Male,6,user7744@example.com,Yes,PayPal
11740,26,Female,4,user1551@example.com,No,Bank Transfer
11741,37,Male,16,user2607@example.com,No,PayPal
11742,29,Male,3,user4027@example.com,Yes,Bank Transfer
11743,23,Female,3,user7309@example.com,No,Credit Card
11744,34,Male,2,user2578@example.com,Yes,Cash
11745,59,Female,4,user8182@example.com,No,Cash
11746,52,Female,1,user2460@example.com,No,Cash
11747,20,Female,13,user2619@example.com,Yes,PayPal
11748,54,Male,4,user4866@example.com,No,Debit Card
11749,59,Male,4,user1523@example.com,No,PayPal
11750,57,Female,3,user4149@example.com,No,PayPal
11751,50,Female,1,user2920@example.com,Yes,Bank Transfer
11752,47,Male,33,user3542@example.com,Yes,PayPal
11753,43,Male,4,user3253@example.com,No,Debit Card
11754,20,Male,3,user2515@example.com,Yes,Bank Transfer
11755,18,Male,7,user7008@example.com,No,Bank Transfer
11756,56,Male,47,user5008@example.com,Yes,Bank Transfer
11757,47,Male,4,user5683@example.com,Yes,Bank Transfer
11758,48,Female,14,user1941@example.com,No,PayPal
11759,30,Male,2,user2476@example.com,Yes,Cash
11760,52,Female,9,user6334@example.com,Yes,Credit Card
11761,53,Female,1,user9364@example.com,No,PayPal
11762,65,Female,6,user8455@example.com,No,Bank Transfer
11763,19,Female,14,user9859@example.com,Yes,PayPal
11764,25,Female,4,user3820@example.com,No,Debit Card
11765,30,Male,1,user3022@example.com,No,PayPal
11766,55,Male,42,user3938@example.com,No,PayPal
11767,51,Male,2,user4273@example.com,Yes,Cash
11768,68,Female,3,user8053@example.com,No,Cash
11769,27,Male,1,user5881@example.com,Yes,Credit Card
11770,21,Male,5,user8858@example.com,No,Debit Card
11771,62,Female,17,user5922@example.com,Yes,Debit Card
11772,67,Female,2,user4939@example.com,Yes,Debit Card
11773,40,Male,8,user5670@example.com,Yes,Debit Card
11774,57,Female,1,user2189@example.com,No,Bank Transfer
11775,33,Female,4,user6611@example.com,Yes,Credit Card
11776,19,Female,9,user9207@example.com,Yes,Bank Transfer
11777,33,Female,2,user4022@example.com,Yes,PayPal
11778,56,Female,18,user2142@example.com,No,Debit Card
11779,30,Female,1,user2040@example.com,Yes,Debit Card
11780,64,Female,3,user7082@example.com,No,PayPal
11781,49,Male,5,user4749@example.com,No,Debit Card
11782,22,Male,1,user9245@example.com,No,Debit Card
11783,57,Male,1,user1840@example.com,No,PayPal
11784,36,Female,2,user2000@example.com,Yes,PayPal
11785,26,Female,1,user3339@example.com,No,Bank Transfer
11786,32,Male,12,user1475@example.com,Yes,Bank Transfer
11787,34,Female,4,user9136@example.com,No,Bank Transfer
11788,35,Female,2,user8318@example.com,No,Debit Card
11789,63,Male,16,user6297@example.com,No,Cash
11790,30,Female,7,user3629@example.com,Yes,Credit Card
11791,47,Female,4,user6363@example.com,Yes,Cash
11792,43,Female,1,user9864@example.com,Yes,Credit Card
11793,34,Male,9,user9941@example.com,Yes,Bank Transfer
11794,56,Female,2,user3829@example.com,Yes,PayPal
11795,42,Male,14,user5776@example.com,No,Bank Transfer
11796,22,Male,2,user2199@example.com,Yes,Bank Transfer
11797,57,Male,2,user7752@example.com,Yes,Cash
11798,64,Male,4,user2963@example.com,Yes,Credit Card
11799,42,Female,16,user2438@example.com,No,Credit Card
11800,63,Female,3,user1471@example.com,Yes,PayPal
11801,57,Male,1,user8053@example.com,No,Bank Transfer
11802,31,Female,7,user1626@example.com,No,Cash
11803,24,Male,2,user9191@example.com,No,Debit Card
11804,51,Female,3,user2765@example.com,No,Bank Transfer
11805,66,Female,7,user4659@example.com,No,Debit Card
11806,25,Female,11,user7221@example.com,No,Cash
11807,19,Female,3,user9408@example.com,No,Bank Transfer
11808,50,Female,1,user5814@example.com,No,Cash
11809,36,Male,1,user1523@example.com,Yes,Bank Transfer
11810,40,Female,34,user6005@example.com,Yes,Credit Card
11811,63,Female,3,user2447@example.com,Yes,Cash
11812,38,Female,3,user9927@example.com,No,Cash
11813,65,Male,2,user6525@example.com,No,PayPal
11814,60,Male,6,user6243@example.com,Yes,PayPal
11815,29,Male,5,user7493@example.com,Yes,Cash
11816,51,Female,11,user7319@example.com,No,Credit Card
